Country,Job Title,Age,Quantity,Percentage
Great Britain,,20,,
Great Britain,,24,,
Great Britain,,41,,
Great Britain,Database Development Project Manager,57,11.0,0.1929147667485093
Great Britain,,67,,
Great Britain,Automatic Data Processing Planner,52,78.0,1.3679410733076114
Great Britain,,34,,
Great Britain,,25,,
Great Britain,Data Communications Software Consultant,49,73.0,1.28025254296738
Great Britain,Databases Software Consultant,53,44.0,0.7716590669940372
Great Britain,Database Administration Manager,35,65.0,1.1399508944230095
Great Britain,SQL Database Administrator,28,65.0,1.1399508944230095
Great Britain,Automatic Data Processing Systems Security Specialist (ADP Systems Security),26,85.0,1.4907050157839354
Great Britain,Data Processing Systems Analyst,56,76.0,1.3328656611715188
Great Britain,Log Data Technician,28,12.0,0.2104524728165556
Great Britain,Database Administration Associate,58,73.0,1.28025254296738
Great Britain,Data Acquisition Technician,40,12.0,0.2104524728165556
Great Britain,Data Warehouse Analyst,34,69.0,1.2101017186951946
Great Britain,Data Center Manager,45,4.0,0.07015082427218519
Great Britain,,60,,
Great Britain,Data Communications Analyst,50,69.0,1.2101017186951946
Great Britain,Data Systems Manager,53,69.0,1.2101017186951946
Great Britain,,41,,
Great Britain,,55,,
Great Britain,,35,,
Great Britain,Data Warehouse Specialist,30,81.0,1.4205541915117503
Great Britain,,37,,
Great Britain,,40,,
Great Britain,Database Analyst,45,22.0,0.3858295334970186
Great Britain,,21,,
Great Britain,,46,,
Great Britain,Database Consultant,48,84.0,1.4731673097158893
Great Britain,Data Management Information Technology Specialist,34,61.0,1.0698000701508243
Great Britain,,62,,
Great Britain,Internet Database Specialist,53,72.0,1.2627148368993335
Great Britain,,25,,
Great Britain,,31,,
Great Britain,Database Administration Associate,61,73.0,1.28025254296738
Great Britain,Database Marketing Analyst,51,61.0,1.0698000701508243
Great Britain,,20,,
Great Britain,Database Consultant,47,84.0,1.4731673097158893
Great Britain,,23,,
Great Britain,Data Warehouse Specialist,45,81.0,1.4205541915117503
Great Britain,Database Manager,58,78.0,1.3679410733076114
Great Britain,Database Architect,46,72.0,1.2627148368993335
Great Britain,Database Manager,47,78.0,1.3679410733076114
Great Britain,,50,,
Great Britain,Database Tester,54,77.0,1.350403367239565
Great Britain,Data Input Clerk,45,15.0,0.2630655910206945
Great Britain,Director of Data Operations,32,78.0,1.3679410733076114
Great Britain,,50,,
Great Britain,Data Warehouse Analyst,38,69.0,1.2101017186951946
Great Britain,Geographic Information Systems Database Administrator (GIS Database Administrator),26,73.0,1.28025254296738
Great Britain,Naval Tactical Data System--Combat Information Center Officer,47,17.0,0.2981410031567871
Great Britain,,38,,
Great Britain,Database Manager,54,78.0,1.3679410733076114
Great Britain,Geographic Information Systems Data Manager (GIS Data Manager),57,64.0,1.122413188354963
Great Britain,Data Management Associate,25,72.0,1.2627148368993335
Great Britain,Database Designer,46,64.0,1.122413188354963
Great Britain,,54,,
Great Britain,Data Base Design Analyst,49,58.0,1.0171869519466854
Great Britain,Database Modeler,57,64.0,1.122413188354963
Great Britain,Field Traffic Data Technician,53,16.0,0.28060329708874077
Great Britain,Data Communications Software Consultant,64,73.0,1.28025254296738
Great Britain,Databases Software Consultant,28,44.0,0.7716590669940372
Great Britain,Data Warehouse Analyst,56,69.0,1.2101017186951946
Great Britain,Database Developer,45,13.0,0.2279901788846019
Great Britain,Head of Information Systems and Data Processing,45,71.0,1.2451771308312873
Great Britain,Database Administration Manager,34,65.0,1.1399508944230095
Great Britain,,52,,
Great Britain,Data Scientist,40,67.0,1.175026306559102
Great Britain,,48,,
Great Britain,,41,,
Great Britain,"Naval Tactical Data System--Combat Information Center Watch Officer, General",35,15.0,0.2630655910206945
Great Britain,,62,,
Great Britain,Data Processing Consultant,49,53.0,0.9294984216064539
Great Britain,Electronic Data Interchange System Developer (EDI System Developer),27,60.0,1.052262364082778
Great Britain,Data Modeling Specialist,46,81.0,1.4205541915117503
Great Britain,Data Coordinator,52,88.0,1.5433181339880744
Great Britain,Data Communications Software Consultant,54,73.0,1.28025254296738
Great Britain,,54,,
Great Britain,Data Recovery Planner,42,13.0,0.2279901788846019
Great Britain,Database Administration Associate,26,73.0,1.28025254296738
Great Britain,Database Consultant,44,84.0,1.4731673097158893
Great Britain,,39,,
Great Britain,,20,,
Great Britain,,20,,
Great Britain,Geographic Information Systems Data Specialist (GIS Data Specialist),33,87.0,1.525780427920028
Great Britain,Data Analyst,35,8.0,0.14030164854437038
Great Britain,,45,,
Great Britain,Database Design Analyst,59,58.0,1.0171869519466854
Great Britain,,45,,
Great Britain,Data Architect,29,88.0,1.5433181339880744
Great Britain,Database Modeler,52,64.0,1.122413188354963
Great Britain,,44,,
Great Britain,Geographic Information Systems Data Specialist (GIS Data Specialist),55,87.0,1.525780427920028
Great Britain,,68,,
Great Britain,,50,,
Great Britain,Data Entry Technician,28,10.0,0.175377060680463
Great Britain,,41,,
Great Britain,,44,,
Great Britain,Database Management System Specialist (DBMS Specialist),58,76.0,1.3328656611715188
Great Britain,,68,,
Great Britain,,35,,
Great Britain,Data Collection Technician,51,19.0,0.3332164152928797
Great Britain,,68,,
Great Britain,Computer or Data Processing Systems Consultant,49,88.0,1.5433181339880744
Great Britain,,54,,
Great Britain,Database Design Analyst,56,58.0,1.0171869519466854
Great Britain,Data Processing Services Sales Representative,38,12.0,0.2104524728165556
Great Britain,Customer Data Technician,55,14.0,0.24552788495264818
Great Britain,,57,,
Great Britain,SQL Database Administrator,23,65.0,1.1399508944230095
Great Britain,,53,,
Great Britain,,20,,
Great Britain,,19,,
Great Britain,,30,,
Great Britain,Data Processing Manager,45,73.0,1.28025254296738
Great Britain,,49,,
Great Britain,Micro Computer Data Processor,63,15.0,0.2630655910206945
Great Britain,Databases Computer Consultant,54,52.0,0.9119607155384076
Great Britain,Database Management System Specialist (DBMS Specialist),51,76.0,1.3328656611715188
Great Britain,,30,,
Great Britain,,59,,
Great Britain,Data Management Manager,43,7.0,0.12276394247632409
Great Britain,Database Manager,44,78.0,1.3679410733076114
Great Britain,,32,,
Great Britain,,40,,
Great Britain,,52,,
Great Britain,SQL Database Administrator,28,65.0,1.1399508944230095
Great Britain,,24,,
Great Britain,,37,,
Great Britain,,41,,
Great Britain,,44,,
Great Britain,Data Warehousing Specialist,50,59.0,1.0347246580147316
Great Britain,,50,,
Great Britain,,23,,
Great Britain,Data Manager,64,14.0,0.24552788495264818
Great Britain,,32,,
Great Britain,Data Warehousing Specialist,53,59.0,1.0347246580147316
Great Britain,,64,,
Great Britain,Data Administrator,62,86.0,1.5082427218519818
Great Britain,Data Officer,36,101.0,1.7713083128726763
Great Britain,Data Warehouse Analyst,64,69.0,1.2101017186951946
Great Britain,,33,,
Great Britain,,33,,
Great Britain,Data Processing Systems Analyst,63,76.0,1.3328656611715188
Great Britain,Head of Information Systems and Data Processing,33,71.0,1.2451771308312873
Great Britain,SQL Database Administrator,51,65.0,1.1399508944230095
Great Britain,,52,,
Great Britain,,66,,
Great Britain,Database Architect,23,72.0,1.2627148368993335
Great Britain,Data Administrator,47,86.0,1.5082427218519818
Great Britain,,61,,
Great Britain,,44,,
Great Britain,Data Administrator,30,86.0,1.5082427218519818
Great Britain,,19,,
Great Britain,Database Development and Administration Project Manager,34,75.0,1.3153279551034724
Great Britain,,61,,
Great Britain,,64,,
Great Britain,,55,,
Great Britain,,36,,
Great Britain,,67,,
Great Britain,,51,,
Great Britain,,29,,
Great Britain,Geographic Information Systems Data Specialist (GIS Data Specialist),52,87.0,1.525780427920028
Great Britain,Database Tester,46,77.0,1.350403367239565
Great Britain,Data Modeling Specialist,48,81.0,1.4205541915117503
Great Britain,Data Processing Supervisor,50,8.0,0.14030164854437038
Great Britain,Database Administration Manager,40,65.0,1.1399508944230095
Great Britain,Flight Data Technician,33,14.0,0.24552788495264818
Great Britain,Database Coordinator,48,81.0,1.4205541915117503
Great Britain,Medical Data Analyst,54,13.0,0.2279901788846019
Great Britain,,18,,
Great Britain,Computer or Data Processing Systems Consultant,33,88.0,1.5433181339880744
Great Britain,,18,,
Great Britain,,18,,
Great Britain,Data Processing Consultant,50,53.0,0.9294984216064539
Great Britain,,21,,
Great Britain,,51,,
Great Britain,,47,,
Great Britain,Database Designer,49,64.0,1.122413188354963
Great Britain,,51,,
Great Britain,"Engineer, System Electronic Data Processing (Engineer, System EDP)",30,61.0,1.0698000701508243
Great Britain,,19,,
Great Britain,,46,,
Great Britain,Automatic Data Processing Planner,50,78.0,1.3679410733076114
Great Britain,,42,,
Great Britain,Naval Tactical Data System--Combat Information Center Officer,52,17.0,0.2981410031567871
Great Britain,Database Tester,59,77.0,1.350403367239565
Great Britain,Automatic Data Processing Systems Security Specialist (ADP Systems Security),53,85.0,1.4907050157839354
Great Britain,Automatic Data Processing Customer Liaison (ADP Customer Liaison),33,88.0,1.5433181339880744
Great Britain,,18,,
Great Britain,,22,,
Great Britain,Head of Information Systems and Data Processing,18,71.0,1.2451771308312873
Great Britain,,45,,
Great Britain,Database Security Administrator,53,71.0,1.2451771308312873
Great Britain,"Engineer, System Electronic Data Processing (Engineer, System EDP)",26,61.0,1.0698000701508243
Great Britain,Computer or Data Processing Systems Consultant,27,88.0,1.5433181339880744
Great Britain,,62,,
Great Britain,Data Processing Auditor,49,67.0,1.175026306559102
Great Britain,Data Coordinator,33,88.0,1.5433181339880744
Great Britain,,56,,
Great Britain,,21,,
Great Britain,Database Tester,43,77.0,1.350403367239565
Great Britain,Database Designer,44,64.0,1.122413188354963
Great Britain,Database Coordinator,47,81.0,1.4205541915117503
Great Britain,Naval Tactical Data System--Combat Information Center Officer,53,17.0,0.2981410031567871
Great Britain,,38,,
Great Britain,Data Warehouse Developer,55,62.0,1.0873377762188705
Great Britain,Data Processing Systems Analyst,45,76.0,1.3328656611715188
Great Britain,,61,,
Great Britain,,39,,
Great Britain,Database Designer,41,64.0,1.122413188354963
Great Britain,,36,,
Great Britain,Data Processing Systems Analyst,47,76.0,1.3328656611715188
Great Britain,,22,,
Great Britain,Data Processing Consultant,57,53.0,0.9294984216064539
Great Britain,,21,,
Great Britain,,47,,
Great Britain,,44,,
Great Britain,,60,,
Great Britain,Customer Data Technician,46,14.0,0.24552788495264818
Great Britain,Automatic Data Processing Systems Security Specialist (ADP Systems Security),39,85.0,1.4907050157839354
Great Britain,Automatic Data Processing Customer Liaison (ADP Customer Liaison),46,88.0,1.5433181339880744
Great Britain,,19,,
Great Britain,,44,,
Great Britain,,21,,
Great Britain,,21,,
Great Britain,,42,,
Great Britain,Data Management Associate,49,72.0,1.2627148368993335
Great Britain,Data Warehouse Analyst,30,69.0,1.2101017186951946
Great Britain,Database Tester,50,77.0,1.350403367239565
Great Britain,Customer Data Technician,61,14.0,0.24552788495264818
Great Britain,Data Warehousing Specialist,52,59.0,1.0347246580147316
Great Britain,Database Development and Administration Project Manager,63,75.0,1.3153279551034724
Great Britain,,33,,
Great Britain,Data Modeling Specialist,33,81.0,1.4205541915117503
Great Britain,,50,,
Great Britain,Database Engineer,57,77.0,1.350403367239565
Great Britain,,25,,
Great Britain,,18,,
Great Britain,Data Analyst,39,8.0,0.14030164854437038
Great Britain,Database Coordinator,39,81.0,1.4205541915117503
Great Britain,,23,,
Great Britain,,67,,
Great Britain,Database Specialist,35,61.0,1.0698000701508243
Great Britain,,66,,
Great Britain,Data Modeling Specialist,44,81.0,1.4205541915117503
Great Britain,,26,,
Great Britain,,19,,
Great Britain,,59,,
Great Britain,Head of Information Systems and Data Processing,48,71.0,1.2451771308312873
Great Britain,Data Scientist,54,67.0,1.175026306559102
Great Britain,,31,,
Great Britain,Database Management System Specialist (DBMS Specialist),42,76.0,1.3328656611715188
Great Britain,Automatic Data Processing Customer Liaison (ADP Customer Liaison),52,88.0,1.5433181339880744
Great Britain,Database Tester,53,77.0,1.350403367239565
Great Britain,,48,,
Great Britain,Data Processing Auxiliary Equipment Operator,31,8.0,0.14030164854437038
Great Britain,,20,,
Great Britain,,48,,
Great Britain,SQL Database Administrator,46,65.0,1.1399508944230095
Great Britain,Database Administration Associate,26,73.0,1.28025254296738
Great Britain,,37,,
Great Britain,,31,,
Great Britain,,31,,
Great Britain,,28,,
Great Britain,Database Administration Associate,33,73.0,1.28025254296738
Great Britain,,64,,
Great Britain,,57,,
Great Britain,,50,,
Great Britain,,18,,
Great Britain,,45,,
Great Britain,"Engineer, System Electronic Data Processing (Engineer, System EDP)",42,61.0,1.0698000701508243
Great Britain,Database Design Analyst,30,58.0,1.0171869519466854
Great Britain,,41,,
Great Britain,Automatic Data Processing Planner (ADP Planner),49,77.0,1.350403367239565
Great Britain,,33,,
Great Britain,Automatic Data Processing Planner (ADP Planner),30,77.0,1.350403367239565
Great Britain,,29,,
Great Britain,Data Warehouse Architect,53,77.0,1.350403367239565
Great Britain,Marketing Database Analyst,42,15.0,0.2630655910206945
Great Britain,,52,,
Great Britain,Data Processing Systems Analyst,43,76.0,1.3328656611715188
Great Britain,,23,,
Great Britain,,50,,
Great Britain,,52,,
Great Britain,,65,,
Great Britain,Geographic Information Systems Data Specialist (GIS Data Specialist),65,87.0,1.525780427920028
Great Britain,,34,,
Great Britain,Database Manager,48,78.0,1.3679410733076114
Great Britain,Automatic Data Processing Planner,48,78.0,1.3679410733076114
Great Britain,,52,,
Great Britain,SQL Database Administrator,39,65.0,1.1399508944230095
Great Britain,,50,,
Great Britain,Database Engineer,34,77.0,1.350403367239565
Great Britain,Data Processing Auditor,27,67.0,1.175026306559102
Great Britain,,67,,
Great Britain,Data Warehousing Engineer,32,59.0,1.0347246580147316
Great Britain,Database Tester,44,77.0,1.350403367239565
Great Britain,,37,,
Great Britain,Data Warehouse Developer,34,62.0,1.0873377762188705
Great Britain,SCADA Operator (Supervisory Control and Data Acquisition Operator),43,12.0,0.2104524728165556
Great Britain,,59,,
Great Britain,,55,,
Great Britain,Geographic Information Systems Database Administrator (GIS Database Administrator),55,73.0,1.28025254296738
Great Britain,Database Administration Associate,50,73.0,1.28025254296738
Great Britain,,47,,
Great Britain,,51,,
Great Britain,,26,,
Great Britain,Data Architect,25,88.0,1.5433181339880744
Great Britain,,53,,
Great Britain,,22,,
Great Britain,,62,,
Great Britain,,20,,
Great Britain,,19,,
Great Britain,,34,,
Great Britain,,25,,
Great Britain,Database Architect,58,72.0,1.2627148368993335
Great Britain,Automatic Data Processing Systems Security Specialist (ADP Systems Security),46,85.0,1.4907050157839354
Great Britain,Database Modeler,48,64.0,1.122413188354963
Great Britain,Data Modeling Specialist,41,81.0,1.4205541915117503
Great Britain,,66,,
Great Britain,,64,,
Great Britain,Database Administration Manager,45,65.0,1.1399508944230095
Great Britain,Data Miner,31,72.0,1.2627148368993335
Great Britain,Data Base Design Analyst,55,58.0,1.0171869519466854
Great Britain,,44,,
Great Britain,Data Systems Manager,46,69.0,1.2101017186951946
Great Britain,,45,,
Great Britain,Geographic Information Systems Data Manager (GIS Data Manager),36,64.0,1.122413188354963
Great Britain,,35,,
Great Britain,Data Warehouse Specialist,44,81.0,1.4205541915117503
Great Britain,Data Architect,50,88.0,1.5433181339880744
Great Britain,,62,,
Great Britain,,54,,
Great Britain,Data Systems Manager,44,69.0,1.2101017186951946
Great Britain,Database Marketing Analyst,38,61.0,1.0698000701508243
Great Britain,Automatic Data Processing Customer Liaison (ADP Customer Liaison),34,88.0,1.5433181339880744
Great Britain,Electronic Data Interchange System Developer (EDI System Developer),42,60.0,1.052262364082778
Great Britain,Data Security Analyst,39,77.0,1.350403367239565
Great Britain,Data Processing Consultant,48,53.0,0.9294984216064539
Great Britain,Data Administrator,47,86.0,1.5082427218519818
Great Britain,,33,,
Great Britain,Electronic Data Processing Auditor (EDP Auditor),47,65.0,1.1399508944230095
Great Britain,,35,,
Great Britain,Database Security Expert,46,62.0,1.0873377762188705
Great Britain,Database Architect,51,72.0,1.2627148368993335
Great Britain,Database Modeler,32,64.0,1.122413188354963
Great Britain,Data Reviewer,38,5.0,0.0876885303402315
Great Britain,,50,,
Great Britain,,19,,
Great Britain,,30,,
Great Britain,,32,,
Great Britain,Data Storage Specialist,49,83.0,1.4556296036478429
Great Britain,Database Consultant,37,84.0,1.4731673097158893
Great Britain,,51,,
Great Britain,Clinical Data Manager,35,13.0,0.2279901788846019
Great Britain,,41,,
Great Britain,Data Storage Specialist,34,83.0,1.4556296036478429
Great Britain,Data Processing Manager,42,73.0,1.28025254296738
Great Britain,Director of Data Operations,44,78.0,1.3679410733076114
Great Britain,Internet Database Specialist,42,72.0,1.2627148368993335
Great Britain,Data Acquisition Technician,39,12.0,0.2104524728165556
Great Britain,Automatic Data Processing Customer Liaison (ADP Customer Liaison),42,88.0,1.5433181339880744
Great Britain,Data Architect,39,88.0,1.5433181339880744
Great Britain,Oracle Database Administrator (Oracle DBA),59,78.0,1.3679410733076114
Great Britain,,44,,
Great Britain,,52,,
Great Britain,,65,,
Great Britain,,37,,
Great Britain,,29,,
Great Britain,,36,,
Great Britain,Survey Data Technician,42,11.0,0.1929147667485093
Great Britain,Data Center Operator,49,17.0,0.2981410031567871
Great Britain,Data Miner,64,72.0,1.2627148368993335
Great Britain,Geographic Information Systems Data Administrator (GIS Data Administrator),45,69.0,1.2101017186951946
Great Britain,,35,,
Great Britain,,21,,
Great Britain,Data Management Information Technology Specialist,43,61.0,1.0698000701508243
Great Britain,Database Security Expert,34,62.0,1.0873377762188705
Great Britain,Data Processing Auditor,48,67.0,1.175026306559102
Great Britain,Data Systems Manager,45,69.0,1.2101017186951946
Great Britain,,43,,
Great Britain,,42,,
Great Britain,,22,,
Great Britain,,64,,
Great Britain,,23,,
Great Britain,Data Storage Specialist,36,83.0,1.4556296036478429
Great Britain,,19,,
Great Britain,,44,,
Great Britain,,19,,
Great Britain,Automatic Data Processing Planner (ADP Planner),34,77.0,1.350403367239565
Great Britain,,23,,
Great Britain,"Engineer, System Electronic Data Processing (Engineer, System EDP)",48,61.0,1.0698000701508243
Great Britain,,67,,
Great Britain,Data Examination Clerk,34,7.0,0.12276394247632409
Great Britain,,55,,
Great Britain,,53,,
Great Britain,,66,,
Great Britain,,47,,
Great Britain,,43,,
Great Britain,,47,,
Great Britain,Database Security Administrator,46,71.0,1.2451771308312873
Great Britain,Database Engineer,29,77.0,1.350403367239565
Great Britain,,60,,
Great Britain,Database Administration Manager,57,65.0,1.1399508944230095
Great Britain,Oracle Database Administrator (Oracle DBA),32,78.0,1.3679410733076114
Great Britain,Database Designer,67,64.0,1.122413188354963
Great Britain,,21,,
Great Britain,Automatic Data Processing Systems Security Specialist (ADP Systems Security),44,85.0,1.4907050157839354
Great Britain,,37,,
Great Britain,Data Warehousing Engineer,51,59.0,1.0347246580147316
Great Britain,Database Management System Specialist (DBMS Specialist),51,76.0,1.3328656611715188
Great Britain,Computer or Data Processing Systems Consultant,26,88.0,1.5433181339880744
Great Britain,Data Security Analyst,55,77.0,1.350403367239565
Great Britain,Clinical Data Specialist,31,8.0,0.14030164854437038
Great Britain,,45,,
Great Britain,,59,,
Great Britain,Database Management System Specialist (DBMS Specialist),31,76.0,1.3328656611715188
Great Britain,Data Communications Analyst,42,69.0,1.2101017186951946
Great Britain,,22,,
Great Britain,Database Management System Specialist (DBMS Specialist),49,76.0,1.3328656611715188
Great Britain,Data Processor,31,16.0,0.28060329708874077
Great Britain,Databases Computer Consultant,49,52.0,0.9119607155384076
Great Britain,,45,,
Great Britain,Data Administrator,22,86.0,1.5082427218519818
Great Britain,Database Engineer,51,77.0,1.350403367239565
Great Britain,,57,,
Great Britain,,20,,
Great Britain,Database Tester,38,77.0,1.350403367239565
Great Britain,Database Security Expert,59,62.0,1.0873377762188705
Great Britain,,38,,
Great Britain,,39,,
Great Britain,,20,,
Great Britain,,62,,
Great Britain,,68,,
Great Britain,Database Modeler,50,64.0,1.122413188354963
Great Britain,,60,,
Great Britain,Automatic Data Processing Systems Security Specialist (ADP Systems Security),44,85.0,1.4907050157839354
Great Britain,,51,,
Great Britain,,33,,
Great Britain,,21,,
Great Britain,Geographic Information Systems Data Administrator (GIS Data Administrator),26,69.0,1.2101017186951946
Great Britain,Geographic Information Systems Data Specialist (GIS Data Specialist),37,87.0,1.525780427920028
Great Britain,"Naval Tactical Data System--Combat Information Center Watch Officer, General",37,15.0,0.2630655910206945
Great Britain,,57,,
Great Britain,Data Manager,27,14.0,0.24552788495264818
Great Britain,Database Software Technician,32,76.0,1.3328656611715188
Great Britain,,69,,
Great Britain,,22,,
Great Britain,Database Marketing Analyst,32,61.0,1.0698000701508243
Great Britain,,66,,
Great Britain,,41,,
Great Britain,,67,,
Great Britain,,41,,
Great Britain,Data Entry Associate,45,10.0,0.175377060680463
Great Britain,Data Miner,42,72.0,1.2627148368993335
Great Britain,,61,,
Great Britain,Flight Test Data Acquisition Technician,34,13.0,0.2279901788846019
Great Britain,,53,,
Great Britain,,46,,
Great Britain,,52,,
Great Britain,,44,,
Great Britain,,21,,
Great Britain,Head of Information Systems and Data Processing,55,71.0,1.2451771308312873
Great Britain,Data Warehouse Architect,47,77.0,1.350403367239565
Great Britain,Data Management Associate,34,72.0,1.2627148368993335
Great Britain,,35,,
Great Britain,Automatic Data Processing Planner,51,78.0,1.3679410733076114
Great Britain,,51,,
Great Britain,Database Specialist,43,61.0,1.0698000701508243
Great Britain,Database Coordinator,42,81.0,1.4205541915117503
Great Britain,,39,,
Great Britain,Database Development and Administration Project Manager,51,75.0,1.3153279551034724
Great Britain,Data Processing Auditor,52,67.0,1.175026306559102
Great Britain,,25,,
Great Britain,Data Warehouse Architect,38,77.0,1.350403367239565
Great Britain,Electronic Data Processing Auditor (EDP Auditor),34,65.0,1.1399508944230095
Great Britain,,53,,
Great Britain,Databases Computer Consultant,66,52.0,0.9119607155384076
Great Britain,Head of Information Systems and Data Processing,35,71.0,1.2451771308312873
Great Britain,Data Officer,46,101.0,1.7713083128726763
Great Britain,,38,,
Great Britain,,52,,
Great Britain,,29,,
Great Britain,Electronic Data Processing Auditor (EDP Auditor),33,65.0,1.1399508944230095
Great Britain,Internet Database Specialist,29,72.0,1.2627148368993335
Great Britain,,21,,
Great Britain,,18,,
Great Britain,Data Warehousing Manager,27,61.0,1.0698000701508243
Great Britain,,52,,
Great Britain,,54,,
Great Britain,Data Operations Director,47,38.0,0.6664328305857594
Great Britain,Data Operations Director,48,38.0,0.6664328305857594
Great Britain,,52,,
Great Britain,,24,,
Great Britain,Data Communications Software Consultant,31,73.0,1.28025254296738
Great Britain,Database Security Expert,40,62.0,1.0873377762188705
Great Britain,,47,,
Great Britain,Data Processing Systems Analyst,46,76.0,1.3328656611715188
Great Britain,,22,,
Great Britain,,57,,
Great Britain,,32,,
Great Britain,Database Manager,44,78.0,1.3679410733076114
Great Britain,Database Architect,39,72.0,1.2627148368993335
Great Britain,,51,,
Great Britain,Automatic Data Processing Planner (ADP Planner),48,77.0,1.350403367239565
Great Britain,Data Technician,32,9.0,0.1578393546124167
Great Britain,Geographic Information Systems Data Administrator (GIS Data Administrator),63,69.0,1.2101017186951946
Great Britain,Data Processing Systems Project Planner,32,65.0,1.1399508944230095
Great Britain,,24,,
Great Britain,,34,,
Great Britain,Customer Data Technician,30,14.0,0.24552788495264818
Great Britain,Data Processing Consultant,63,53.0,0.9294984216064539
Great Britain,Automatic Data Processing Systems Security Specialist (ADP Systems Security),38,85.0,1.4907050157839354
Great Britain,,19,,
Great Britain,Database Administration Associate,32,73.0,1.28025254296738
Great Britain,Data Entry Operator,53,9.0,0.1578393546124167
Great Britain,Database Designer,45,64.0,1.122413188354963
Great Britain,,19,,
Great Britain,,47,,
Great Britain,,47,,
Great Britain,Data Warehouse Architect,64,77.0,1.350403367239565
Great Britain,,52,,
Great Britain,GPS Field Data Collector (Global Positioning System Field Data Collector),34,11.0,0.1929147667485093
Great Britain,Database Analyst,44,22.0,0.3858295334970186
Great Britain,Geographic Information Systems Data Administrator (GIS Data Administrator),40,69.0,1.2101017186951946
Great Britain,,38,,
Great Britain,,62,,
Great Britain,,32,,
Great Britain,,29,,
Great Britain,,47,,
Great Britain,,49,,
Great Britain,Data Modeling Specialist,46,81.0,1.4205541915117503
Great Britain,Data Warehousing Specialist,50,59.0,1.0347246580147316
Great Britain,Data Processor,45,16.0,0.28060329708874077
Great Britain,,35,,
Great Britain,Data Entry Associate,49,10.0,0.175377060680463
Great Britain,,22,,
Great Britain,,35,,
Great Britain,Data Warehouse Architect,48,77.0,1.350403367239565
Great Britain,Data Warehouse Architect,23,77.0,1.350403367239565
Great Britain,,53,,
Great Britain,SQL Database Administrator,59,65.0,1.1399508944230095
Great Britain,,19,,
Great Britain,Data Officer,66,101.0,1.7713083128726763
Great Britain,Analytical Data Miner,27,10.0,0.175377060680463
Great Britain,,49,,
Great Britain,Internet Database Specialist,34,72.0,1.2627148368993335
Great Britain,,64,,
Great Britain,Automatic Data Processing Customer Liaison (ADP Customer Liaison),47,88.0,1.5433181339880744
Great Britain,Data Sciences Director,27,16.0,0.28060329708874077
Great Britain,,29,,
Great Britain,,20,,
Great Britain,Data Warehouse Developer,35,62.0,1.0873377762188705
Great Britain,,23,,
Great Britain,"Engineer, System Electronic Data Processing (Engineer, System EDP)",44,61.0,1.0698000701508243
Great Britain,Data Entry Representative,45,17.0,0.2981410031567871
Great Britain,,56,,
Great Britain,,47,,
Great Britain,,39,,
Great Britain,Geographic Information Systems Database Administrator (GIS Database Administrator),50,73.0,1.28025254296738
Great Britain,Data Specialist,60,10.0,0.175377060680463
Great Britain,Geographic Information Systems Data Manager (GIS Data Manager),41,64.0,1.122413188354963
Great Britain,Database Specialist,42,61.0,1.0698000701508243
Great Britain,,40,,
Great Britain,Database Coordinator,46,81.0,1.4205541915117503
Great Britain,Databases Computer Consultant,51,52.0,0.9119607155384076
Great Britain,,67,,
Great Britain,Database Management System Specialist (DBMS Specialist),52,76.0,1.3328656611715188
Great Britain,Data Processing Manager,23,73.0,1.28025254296738
Great Britain,,28,,
Great Britain,,38,,
Great Britain,,47,,
Great Britain,,27,,
Great Britain,Electronic Data Interchange System Developer (EDI System Developer),57,60.0,1.052262364082778
Great Britain,Automatic Data Processing Planner,57,78.0,1.3679410733076114
Great Britain,Computer or Data Processing Systems Consultant,42,88.0,1.5433181339880744
Great Britain,Data Warehousing Specialist,58,59.0,1.0347246580147316
Great Britain,,27,,
Great Britain,Database Specialist,43,61.0,1.0698000701508243
Great Britain,Electronic Data Interchange System Developer (EDI System Developer),41,60.0,1.052262364082778
Great Britain,,31,,
Great Britain,Geographic Information Systems Data Specialist (GIS Data Specialist),61,87.0,1.525780427920028
Great Britain,Database Consultant,35,84.0,1.4731673097158893
Great Britain,,47,,
Great Britain,,53,,
Great Britain,,53,,
Great Britain,Data Warehousing Manager,28,61.0,1.0698000701508243
Great Britain,Data Architect,45,88.0,1.5433181339880744
Great Britain,Database Administration Manager,60,65.0,1.1399508944230095
Great Britain,Data Miner,50,72.0,1.2627148368993335
Great Britain,,57,,
Great Britain,Database Designer,24,64.0,1.122413188354963
Great Britain,Database Specialist,60,61.0,1.0698000701508243
Great Britain,,23,,
Great Britain,Data Management Associate,49,72.0,1.2627148368993335
Great Britain,Automatic Data Processing Customer Liaison (ADP Customer Liaison),47,88.0,1.5433181339880744
Great Britain,Data Input Clerk,30,15.0,0.2630655910206945
Great Britain,,21,,
Great Britain,Flight Test Data Acquisition Technician,24,13.0,0.2279901788846019
Great Britain,Data Coordinator,43,88.0,1.5433181339880744
Great Britain,,61,,
Great Britain,,69,,
Great Britain,,43,,
Great Britain,Geographic Information Systems Data Manager (GIS Data Manager),53,64.0,1.122413188354963
Great Britain,Database Architect,57,72.0,1.2627148368993335
Great Britain,Marketing Database Analyst,41,15.0,0.2630655910206945
Great Britain,Database Administration Associate,45,73.0,1.28025254296738
Great Britain,Data Communications Software Consultant,30,73.0,1.28025254296738
